STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 43,17371010,3,28043,  570,    Z,    0,GEHBET              ,     ,
 43,17371011,1,28030,  550,   ZW,    0,GEHBET              ,     ,
 43,17371011,2,28030,  560,   ZW,    0,GEHBET              ,     ,
 43,17371011,3,28030,  520,   ZW,    0,GEHBET              ,     ,
 43,17371012,1,28023,  480,    Z,   20,BET                 ,     ,
 43,17371012,2,28023,  510,   ZW,   10,GEHBET              ,     ,
 43,17371012,3,28030,  500,    Z,    0,OMTHEL              ,     ,
 43,17371013,1,28050,  520,   ZW,    0,GEHBET              ,     ,
 43,17371013,2,28042,  570,    Z,   10,GEHBET              ,     ,
 43,17371013,3,28052,  530,    Z,    0,GEHBET              ,     ,
 43,17371014,1,28050,  530,   ZW,    0,GEHBET              ,     ,
 43,17371014,2,28050,  600,   ZW,    0,BET                 ,     ,
 43,17371014,3,28050,  530,   ZW,    0,GEHBET              ,     ,
 43,17371015,1,28060,  530,    O,    0,GEHBET              ,     ,
 43,17371015,2,28062,  530,    O,   10,GEHBET              ,     ,
 43,17371015,3,28070,  450,   NO,    0,HELREG              ,     ,
 43,17371016,1,28070,  480,    N,    0,MIS                 ,    3,
 43,17371016,2,28070,  560,    W,    0,BET                 ,     ,
 43,17371016,3,28062,  440,    O,    0,OMTHEL              ,     ,
 43,17371017,1,28060,  450,    O,    0,GEHBET              ,     ,
 43,17371017,2,28061,  520,    O,   10,GEHBET              ,     ,
 43,17371017,3,28080,  430,    O,    0,OMTHEL              ,     ,
 43,17371018,1,28090,  450,    N,   10,OMTHEL              ,     ,
 43,17371018,2,28091,  500,    O,   10,BET                 ,     ,
 43,17371018,3,28100,  450,    O,    0,GEHBET              ,     ,
 43,17371019,1,28101,  450,  OTN,    0,GEHBET              ,     ,
 43,17371019,2,28101,  500,  OTN,    0,GEHBET              ,     ,
 43,17371019,3,28100,  450,    O,    0,GEHBET              ,     ,
 43,17371020,1,28100,  480,   ZW,    0,GEHBET              ,     ,
 43,17371020,2,28092,  540,   ZW,   10,GEHBET              ,     ,
 43,17371020,3,28090,  530,   ZW,    0,REG                 ,    2,
 43,17371021,1,28081,  560,    W,   20,GEHBETREG           ,     ,
 43,17371021,2,28080,  570,    W,   20,GEHBET              ,    2,
 43,17371021,3,28080,  500,    W,    0,GEHBETREG           ,   20,
 43,17371022,1,28080,  480,   NW,    0,REG                 ,   13,
 43,17371022,2,28080,  520,   NW,   20,REGBLI              ,     ,
 43,17371022,3,28090,  440,    N,    0,BET                 ,    1,
 43,17371023,1,28082,  440,    N,    0,GEHBETREG           ,   13,
 43,17371023,2,28072,  480,    O,    0,GEHBET              ,    3,
 43,17371023,3,28072,  430,    O,    0,GEHBET              ,    1,
 43,17371024,1,28090,  400,    O,    0,HEL                 ,     ,
 43,17371024,2,28100,  480,    O,   10,OMTHEL              ,     ,
 43,17371024,3,28110,  380,   NO,    0,HEL                 ,     ,
 43,17371025,1,28113,  430,   NO,    0,MIS                 ,     ,
 43,17371025,2,28112,  500,   NO,    0,BET                 ,     ,
 43,17371025,3,28110,  450,    W,    0,GEHBET              ,     ,
 43,17371026,1,28110,  480,    W,    0,GEHBETREG           ,    1,
 43,17371026,2,28093,  480,    W,    0,GEHBET              ,     ,
 43,17371026,3,28080,  450,    W,    0,GEHBET              ,     ,
 43,17371027,1,28050,  460,   ZW,   30,GEHBET              ,    1,
 43,17371027,2,28043,  490,   ZW,   30,GEHBET              ,     ,
 43,17371027,3,28040,  460,   ZW,   30,GEHBET              ,     ,
 43,17371028,1,28040,  440,    Z,   10,GEHBET              ,     ,
 43,17371028,2,28041,  480,   ZW,    0,GEHBET              ,     ,
 43,17371028,3,28050,  460,   ZW,    0,BET                 ,     ,
 43,17371029,1,28052,  430,    Z,    0,GEHBET              ,     ,
 43,17371029,2,28053,  520,    Z,    0,GEHBET              ,     ,
 43,17371029,3,28070,  480,    Z,    0,GEHBET              ,    1,
 43,17371030,1,28080,  410,   ZW,    0,MIS                 ,     ,
 43,17371030,2,28082,  520,    Z,   10,BET                 ,     ,
 43,17371030,3,28101,  430,    Z,    0,HEL                 ,     ,
 43,17371031,1,28101,  380,    Z,    0,MIS                 ,     ,
 43,17371031,2,28090,  470,    Z,    0,HEL                 ,     ,
 43,17371031,3,28090,  380,    Z,    0,MIS                 ,    1,
 43,17371101,1,28081,  420,   NO,    0,MIS                 ,     ,
 43,17371101,2,28080,  480,   NO,    0,MIS                 ,     ,
 43,17371101,3,28082,  450,   NO,    0,MIS                 ,     ,
 43,17371102,1,28090,  460,   NO,    0,GEHBET              ,    2,
 43,17371102,2,28090,  460,   NO,    0,GEHBET              ,     ,
 43,17371102,3,28100,  460,    O,    0,GEHBET              ,     ,
 43,17371103,1,28103,  460,    O,   10,GEHBET              ,    1,
 43,17371103,2,28103,  470,    O,   10,GEHBET              ,     ,
 43,17371103,3,28103,  460,    O,   10,GEHBET              ,     ,
 43,17371104,1,28100,  360,    O,    0,BET                 ,     ,
 43,17371104,2,28091,  440,    O,   10,GEHBET              ,     ,
 43,17371104,3,28080,  360,    O,   10,HEL                 ,     ,
 43,17371105,1,28072,  380,   NO,   10,GEHBET              ,     ,
 43,17371105,2,28073,  440,   ZO,   10,GEHBET              ,     ,
 43,17371105,3,28090,  410,    Z,    0,GEHBET              ,     ,
 43,17371106,1,28100,  400,   ZW,    0,GEHBET              ,    1,
 43,17371106,2,28110,  440,   ZW,    0,GEHBET              ,     ,
 43,17371106,3,29003,  380,    O,    0,HEL                 ,     ,
 43,17371107,1,29022,  320,    O,    0,HEL                 ,     ,
 43,17371107,2,29030,  430,    O,   10,HEL                 ,     ,
 43,17371107,3,29031,  340,    O,   10,HEL                 ,     ,
 43,17371108,1,29030,  300,    O,    0,HEL                 ,     ,
 43,17371108,2,29023,  470,    O,   10,HEL                 ,     ,
 43,17371108,3,29020,  330,    O,   10,HEL                 ,     ,
 43,17371109,1,29012,  360,   ZO,    0,HEL                 ,     ,
 43,17371109,2,29010,  500,    O,    0,HEL                 ,     ,
 43,17371109,3,29000,  360,   ZO,    0,HEL                 ,     ,
 43,17371110,1,28112,  320,    Z,    0,HEL                 ,     ,
 43,17371110,2,28110,  500,    Z,    0,OMTHEL              ,     ,
 43,17371110,3,29000,  350,    Z,    0,OMTHEL              ,     ,
 43,17371111,1,29000,  370,   NO,    0,BETMIS              ,     ,
 43,17371111,2,29002,  480,   NO,    0,BET                 ,     ,
 43,17371111,3,29003,  410,    O,    0,BET                 ,     ,
 43,17371112,1,29011,  390,    O,   20,GEHBET              ,     ,
 43,17371112,2,29011,  430,    O,   20,HEL                 ,     ,
 43,17371112,3,29020,  360,    O,   20,OMTHEL              ,     ,
 43,17371113,1,29030,  320,    O,   10,BET                 ,     ,
 43,17371113,2,29030,  420,    O,   10,HEL                 ,     ,
 43,17371113,3,29031,  310,    O,    0,HEL                 ,     ,
 43,17371114,1,29032,  270,    O,   10,HEL                 ,     ,
 43,17371114,2,29032,  370,    O,   10,HEL                 ,     ,
 43,17371114,3,29032,  370,    O,    0,GEHBET              ,     ,
 43,17371115,1,29023,  440,    N,    0,OMTHEL              ,    3,
 43,17371115,2,29030,  430,   NO,   10,BET                 ,     ,
 43,17371115,3,29041,  310,    O,    0,HEL                 ,     ,
 43,17371116,1,29052,  350,    W,   10,GEHBETREG           ,     ,
 43,17371116,2,29050,  400,    W,    0,GEHBET              ,     ,
 43,17371116,3,29040,  400,    W,    0,REG                 ,    3,
 43,17371117,1,29022,  420,    W,    0,GEHBET              ,     ,
 43,17371117,2,29012,  440,    W,   10,GEHBET              ,     ,
 43,17371117,3,28110,  440,    O,   30,GEHBET              ,     ,
 43,17371118,1,28081,  480,    N,   30,REG                 ,     ,
 43,17371118,2,28102,  500,    N,   30,GEHBET              ,     ,
 43,17371118,3,28093,  420,    N,   20,BET                 ,     ,
 43,17371119,1,28102,  410,    N,   10,BET                 ,    2,
 43,17371119,2,28100,  460,    W,    0,BET                 ,     ,
 43,17371119,3,28060,  450,    W,    0,BETHAG              ,   11,
 43,17371120,1,28080,  440,    N,   30,BETHAGSNE           ,   12,
 43,17371120,2,28090,  490,    N,   10,BET                 ,    1,
 43,17371120,3,28112,  390,    N,    0,OMTHEL              ,     ,
 43,17371121,1,28112,  470,   NW,    0,GEHBET              ,   10,
 43,17371121,2,29000,  480,   NW,    0,GEHBETREG           ,     ,
 43,17371121,3,29000,  420,   NW,    0,BET                 ,    2,
 43,17371122,1,29010,  430,   NW,    0,MIS                 ,     ,
 43,17371122,2,29010,  470,    Z,    0,GEHBET              ,     ,
 43,17371122,3,29010,  400,    Z,    0,HEL                 ,     ,
 43,17371123,1,29002,  340,    Z,    0,OMTHEL              ,     ,
 43,17371123,2,29000,  440,    Z,    0,OMTHEL              ,     ,
 43,17371123,3,28110,  380,    Z,   10,OMTHEL              ,     ,
 43,17371124,1,29001,  450,    W,   10,HEL                 ,     ,
 43,17371124,2,29001,  480,    W,   10,OMTHEL              ,     ,
 43,17371124,3,29000,  440,   ZW,    0,GEHBET              ,     ,
 43,17371125,1,28092,  440,   ZW,    0,GEHBET              ,     ,
 43,17371125,2,28080,  480,   ZW,   40,GEHBETREG           ,     ,
 43,17371125,3,28062,  500,   ZW,   30,GEHBETREG           ,   10,
 43,17371126,1,28041,  520,    W,   30,GEHBET              ,   22,
 43,17371126,2,28043,  530,    W,   20,BET                 ,    2,
 43,17371126,3,28030,  500,    W,    0,REG                 ,    2,
 43,17371127,1,28040,  460,    W,    0,REG                 ,   22,
 43,17371127,2,28053,  480,    W,   20,GEHBET              ,     ,
 43,17371127,3,28070,  430,    W,   10,BET                 ,     ,
 43,17371128,1,28060,  440,    W,   10,BET                 ,   10,
 43,17371128,2,28062,  470,    W,   20,BET                 ,    1,
 43,17371128,3,28070,  400,    W,   10,HEL                 ,     ,
 43,17371129,1,28073,  400,    W,   10,HEL                 ,     ,
 43,17371129,2,28081,  460,    W,   10,HEL                 ,     ,
 43,17371129,3,28110,  390,    W,    0,HEL                 ,     ,
 43,17371130,1,28113,  360,   ZW,    0,GEHBET              ,     ,
 43,17371130,2,28102,  440,   ZW,    0,GEHBETREG           ,     ,
 43,17371130,3,28090,  450,    W,   30,GEHBET              ,   13,
 43,17371201,1,29000,  410,    W,   10,BET                 ,     ,
 43,17371201,2,29002,  470,    W,   10,BET                 ,     ,
 43,17371201,3,29003,  430,    W,   10,GEHBET              ,     ,
 43,17371202,1,29000,  430,   NW,   20,GEHBET              ,    2,
 43,17371202,2,29010,  470,   NW,   10,GEHBET              ,     ,
 43,17371202,3,29022,  400,    W,   10,BET                 ,     ,
 43,17371203,1,29012,  460,    W,    0,GEHBET              ,     ,
 43,17371203,2,29012,  470,    W,   30,GEHBET              ,     ,
 43,17371203,3,29002,  430,    W,    0,GEHBET              ,     ,
 43,17371204,1,28100,  370,   ZW,    0,GEHBET              ,     ,
 43,17371204,2,28091,  460,   ZW,   10,GEHBET              ,     ,
 43,17371204,3,28080,  430,   ZW,   10,GEHBET              ,    1,
 43,17371205,1,28052,  430,    W,   10,REG                 ,   11,
 43,17371205,2,28050,  450,    W,   10,BETHAG              ,     ,
 43,17371205,3,28062,  400,   NW,   30,GEHBETORM           ,   20,
 43,17371206,1,28080,  380,    N,   20,REG                 ,   20,
 43,17371206,2,28081,  420,    N,   10,BET                 ,     ,
 43,17371206,3,28082,  370,    N,    0,GEHBET              ,     ,
 43,17371207,1,28050,  370,   ZW,   10,REG                 ,    2,
 43,17371207,2,28040,  420,    W,   10,GEHBET              ,   22,
 43,17371207,3,28042,  450,   NW,    0,GEHBET              ,     ,
 43,17371208,1,28040,  440,   ZW,    0,MIS                 ,     ,
 43,17371208,2,28010,  490,    W,   10,REG                 ,   10,
 43,17371208,3,28000,  460,    W,   30,GEHBET              ,   10,
 43,17371209,1,28000,  440,   NW,   40,GEHBET              ,   20,
 43,17371209,2,28000,  450,   NW,   40,GEHBET              ,     ,
 43,17371209,3,28020,  430,   NW,    0,GEHBET              ,     ,
 43,17371210,1,28052,  420,   NO,   10,GEHBET              ,    3,
 43,17371210,2,28062,  430,   NO,   10,GEHBET              ,     ,
 43,17371210,3,28090,  410,   NO,   10,GEHBET              ,     ,
 43,17371211,1,28100,  400,    O,   10,GEHBET              ,    1,
 43,17371211,2,28100,  420,   NO,    0,GEHBET              ,     ,
 43,17371211,3,28110,  400,    O,    0,GEHBET              ,     ,
 43,17371212,1,29000,  390,   NO,    0,GEHBET              ,     ,
 43,17371212,2,29000,  410,   NO,    0,GEHBET              ,     ,
 43,17371212,3,29000,  380,   NO,    0,GEHBET              ,     ,
 43,17371213,1,28113,  360,    Z,    0,MIS                 ,     ,
 43,17371213,2,28112,  400,   ZO,    0,BET                 ,     ,
 43,17371213,3,28110,  340,   ZO,    0,GEHBETSNE           ,     ,
 43,17371214,1,29012,  370,    N,    0,GEHBET              ,   10,
 43,17371214,2,29022,  390,   NO,    0,GEHBETSNE           ,     ,
 43,17371214,3,29030,  360,   NO,    0,GEHBETSNE           ,     ,
 43,17371215,1,29032,  360,   NO,    0,BET                 ,    1,
 43,17371215,2,29032,  380,   NO,    0,MIS                 ,     ,
 43,17371215,3,29040,  340,   NO,    0,OMTHEL              ,     ,
 43,17371216,1,29050,  300,    Z,   10,MIS                 ,     ,
 43,17371216,2,29050,  320,    W,    0,MIS                 ,     ,
 43,17371216,3,29040,  300,    W,   10,MIS                 ,     ,
 43,17371217,1,29030,  320,    Z,    0,MIS                 ,     ,
 43,17371217,2,29020,  340,   ZW,    0,MIS                 ,     ,
 43,17371217,3,28110,  360,    W,   20,REG                 ,     ,
 43,17371218,1,28080,  410,    W,   30,REG                 ,   13,
 43,17371218,2,28080,  440,    W,   20,GEHBET              ,    3,
 43,17371218,3,28061,  360,   NW,   20,GEHBETHAGSNE        ,    1,
 43,17371219,1,28080,  380,   NW,    0,GEHBET              ,   10,
 43,17371219,2,28080,  390,    W,    0,BETHAG              ,     ,
 43,17371219,3,28070,  350,    W,    0,GEHBET              ,    2,
 43,17371220,1,28060,  340,    Z,   10,SNE                 ,     ,
 43,17371220,2,28052,  360,    Z,    0,SNE                 ,    2,
 43,17371220,3,28040,  340,    Z,    0,GEHBET              ,    3,
 43,17371221,1,28060,  330,   NO,    0,BET                 ,     ,
 43,17371221,2,28070,  350,   NO,    0,BET                 ,     ,
 43,17371221,3,28082,  300,   NO,    0,OMTHEL              ,     ,
 43,17371222,1,28092,  350,   NO,    0,GEHBET              ,     ,
 43,17371222,2,28092,  360,   NO,    0,GEHBET              ,     ,
 43,17371222,3,28100,  280,   NO,    0,GEHBET              ,     ,
 43,17371223,1,28100,  320,   NO,    0,GEHBET              ,     ,
 43,17371223,2,28100,  330,    O,    0,MIS                 ,     ,
 43,17371223,3,28110,  310,    O,    0,BET                 ,     ,
 43,17371224,1,29000,  320,    W,    0,GEHBET              ,     ,
 43,17371224,2,29000,  340,    W,    0,GEHBET              ,     ,
 43,17371224,3,29000,  340,    W,    0,GEHBET              ,     ,
 43,17371225,1,28100,  360,    W,   10,GEHBET              ,     ,
 43,17371225,2,28092,  380,    W,   20,REG                 ,   11,
 43,17371225,3,28082,  410,    W,   40,REGORM              ,     ,
 43,17371226,1,28090,  400,    W,   10,OMTHEL              ,   10,
 43,17371226,2,28100,  410,    W,    0,OMTHEL              ,     ,
 43,17371226,3,29000,  360,    W,    0,HEL                 ,     ,
 43,17371227,1,29003,  340,    W,    0,MIS                 ,     ,
 43,17371227,2,29003,  340,    W,    0,MIS                 ,   40,
 43,17371227,3,29010,  320,   ZW,    0,MIS                 ,     ,
 43,17371228,1,29010,  310,    Z,   10,BET                 ,     ,
 43,17371228,2,29002,  340,   ZW,    0,HEL                 ,     ,
 43,17371228,3,29001,  300,   ZW,   10,HEL                 ,     ,
 43,17371229,1,29001,  280,   ZW,   20,HEL                 ,     ,
 43,17371229,2,29000,  320,    Z,   20,HEL                 ,     ,
 43,17371229,3,28111,  260,    Z,     ,HEL                 ,     ,
 43,17371230,1,28110,  260,    Z,    0,HEL                 ,     ,
 43,17371230,2,28110,  300,    Z,    0,HEL                 ,     ,
 43,17371230,3,28112,  280,    Z,   20,HEL                 ,     ,
 43,17371231,1,29000,  270,    Z,   10,HEL                 ,     ,
 43,17371231,2,29000,  330,   ZO,   10,GEHBET              ,     ,
 43,17371231,3,29000,  290,  ZTO,   10,HEL                 ,     ,
 43,17380101,1,29000,  320,    O,    0,GEHBET              ,     ,
 43,17380101,2,28112,  330,    O,   10,GEHBET              ,     ,
 43,17380101,3,28112,  320,    O,   10,GEHBET              ,     ,
 43,17380102,1,28111,  300,    O,    0,GEHBET              ,     ,
 43,17380102,2,28110,  320,    O,    0,OMTHEL              ,     ,
 43,17380102,3,28110,  270,   ZO,    0,HEL                 ,     ,
 43,17380103,1,29000,  320,    Z,   10,GEHBET              ,     ,
 43,17380103,2,29000,  380,    Z,    0,GEHBET              ,     ,
 43,17380103,3,29010,  350,    Z,    0,BET                 ,     ,
 43,17380104,1,29013,  360,    Z,    0,GEHBET              ,     ,
 43,17380104,2,29020,  390,    Z,    0,GEHBET              ,     ,
 43,17380104,3,29021,  330,    Z,   20,OMTHEL              ,     ,
 43,17380105,1,29021,  300,   ZO,    0,BET                 ,     ,
 43,17380105,2,29013,  360,   ZO,   10,OMTHEL              ,     ,
 43,17380105,3,29020,  280,   ZO,    0,HEL                 ,     ,
 43,17380106,1,29021,  240,   ZO,    0,HEL                 ,     ,
 43,17380106,2,29020,  330,    O,    0,HEL                 ,     ,
 43,17380106,3,29012,  230,   ZO,    0,HEL                 ,     ,
 43,17380107,1,29020,  180,    O,   10,HEL                 ,     ,
 43,17380107,2,29020,  240,    O,   10,BET                 ,     ,
 43,17380107,3,29030,  230,   NO,    0,GEHBET              ,     ,
 43,17380108,1,29040,  220,  OTN,    0,GEHBET              ,     ,
 43,17380108,2,29033,  250,  OTN,    0,HEL                 ,     ,
 43,17380108,3,29033,  210,  OTN,    0,HEL                 ,     ,
 43,17380109,1,29023,  200,    O,    0,HEL                 ,     ,
 43,17380109,2,29022,  240,    O,    0,BET                 ,     ,
 43,17380109,3,29013,  200,    O,    0,HEL                 ,     ,
 43,17380110,1,29003,  210,    O,    0,HEL                 ,     ,
 43,17380110,2,29000,  300,    O,    0,MISHEL              ,     ,
 43,17380110,3,28110,  230,    O,    0,MISHEL              ,     ,
 43,17380111,1,28102,  220,    Z,    0,HEL                 ,     ,
 43,17380111,2,28101,  300,    Z,    0,HEL                 ,     ,
 43,17380111,3,28110,  330,    Z,    0,GEHBETSNE           ,     ,
 43,17380112,1,29000,  340,  ZTW,   10,MIS                 ,     ,
 43,17380112,2,29000,  340,  ZTW,   20,MIS                 ,     ,
 43,17380112,3,28110,  370,  ZTW,   30,GEHBET              ,     ,
 43,17380113,1,28113,  430,  ZTW,   20,MIS                 ,     ,
 43,17380113,2,28112,  450,    W,   20,GEHBET              ,     ,
 43,17380113,3,28112,  440,    W,   10,GEHBET              ,     ,
 43,17380114,1,28110,  440,   ZW,   10,GEHBET              ,     ,
 43,17380114,2,28100,  440,   ZW,   10,GEHBET              ,    2,
 43,17380114,3,28100,  400,   ZW,    0,GEHBET              ,     ,
 43,17380115,1,29000,  390,    W,   10,GEHBET              ,     ,
 43,17380115,2,29002,  420,    W,    0,GEHBET              ,     ,
 43,17380115,3,29020,  390,    W,    0,GEHBET              ,    2,
 43,17380116,1,29030,  360,    Z,    0,MIS                 ,     ,
 43,17380116,2,29023,  400,    Z,    0,MIS                 ,     ,
 43,17380116,3,29020,  360,    Z,   20,MIS                 ,     ,
 43,17380117,1,29002,  340,    Z,   10,HEL                 ,     ,
 43,17380117,2,28112,  410,    Z,   10,OMTHEL              ,     ,
 43,17380117,3,28103,  340,     ,     ,OMTHEL              ,     ,
 43,17380118,1,28113,  430,    W,   10,HEL                 ,     ,
 43,17380118,2,28113,  440,   ZW,    0,GEHBET              ,     ,
 43,17380118,3,28100,  440,   ZW,   20,GEHBET              ,     ,
 43,17380119,1,28063,  480,   ZW,   30,REG                 ,     ,
 43,17380119,2,28070,  490,    W,   20,GEHBET              ,   10,
 43,17380119,3,28080,  420,    W,   10,BET                 ,     ,
 43,17380120,1,28061,  430,   ZW,    0,GEHBET              ,     ,
 43,17380120,2,28051,  470,   ZW,    0,GEHBET              ,    1,
 43,17380120,3,28010,  490,   ZW,   40,GEHBET              ,    2,
 43,17380121,1,27110,  440,   ZW,   20,BET                 ,     ,
 43,17380121,2,27110,  430,  WTZ,   30,GEHBET              ,     ,
 43,17380121,3,27110,  390,    W,   10,BET                 ,     ,
 43,17380122,1,28000,  370,  WTZ,   10,BET                 ,     ,
 43,17380122,2,28003,  420,   NW,   10,BET                 ,     ,
 43,17380122,3,28030,  340,   NW,    0,BETSNE              ,     ,
 43,17380123,1,28060,  340,    N,    0,BET                 ,     ,
 43,17380123,2,28080,  360,    N,    0,BET                 ,   23,
 43,17380123,3,28090,  310,    N,    0,OMTHEL              ,     ,
 43,17380124,1,28051,  340,    Z,   20,SNE                 ,     ,
 43,17380124,2,28030,  340,    Z,   20,SNE                 ,     ,
 43,17380124,3,28022,  350,    N,    0,GEHBET              ,   22,
 43,17380125,1,28072,  350,    N,    0,BET                 ,    2,
 43,17380125,2,28110,  360,    N,    0,BET                 ,     ,
 43,17380125,3,29020,  320,    N,    0,HEL                 ,     ,
 43,17380126,1,29040,  320,    N,    0,HEL                 ,     ,
 43,17380126,2,29043,  370,    N,   10,BEW                 ,     ,
 43,17380126,3,29043,  320,   ZW,    0,OMTHEL              ,     ,
 43,17380127,1,29030,  350,   ZW,    0,GEHBET              ,     ,
 43,17380127,2,29022,  360,   ZW,    0,REG                 ,     ,
 43,17380127,3,29020,  360,   ZW,    0,REG                 ,     ,
 43,17380128,1,29033,  360,   ZW,    0,BET                 ,   20,
 43,17380128,2,29040,  430,   NO,    0,HELMIS              ,     ,
 43,17380128,3,29041,  350,   NO,    0,HEL                 ,     ,
 43,17380129,1,29040,  390,   NW,    0,OMTHEL              ,     ,
 43,17380129,2,29040,  460,    N,   10,GEHBET              ,     ,
 43,17380129,3,29042,  430,    N,    0,GEHBET              ,     ,
 43,17380130,1,29043,  430,    N,    0,GEHBET              ,     ,
 43,17380130,2,29043,  460,    N,    0,GEHBET              ,     ,
 43,17380130,3,29041,  400,     ,     ,GEHBET              ,     ,
 43,17380131,1,29040,  410,    W,    0,GEHBET              ,     ,
 43,17380131,2,29032,  420,    W,    0,GEHBET              ,     ,
 43,17380131,3,29023,  390,   NW,    0,GEHBET              ,    1,
 43,17380201,1,29013,  380,    W,    0,REG                 ,     ,
 43,17380201,2,29010,  410,    W,   10,GEHBET              ,     ,
 43,17380201,3,29003,  410,    W,    0,REG                 ,     ,
 43,17380202,1,28113,  450,    W,    0,REG                 ,   20,
 43,17380202,2,28110,  480,    W,    0,GEHBET              ,    2,
 43,17380202,3,29000,  450,    W,    0,GEHBET              ,     ,
 43,17380203,1,29001,  430,    W,    0,MIS                 ,    2,
 43,17380203,2,29011,  480,    W,    0,GEHBET              ,    2,
 43,17380203,3,29030,  450,    W,    0,GEHBET              ,     ,
 43,17380204,1,29040,  440,    W,    0,BET                 ,     ,
 43,17380204,2,29040,  500,    W,   10,BET                 ,     ,
 43,17380204,3,29040,  470,    W,   10,BET                 ,    2,
 43,17380205,1,29040,  470,    W,    0,BET                 ,     ,
 43,17380205,2,29041,  490,    W,    0,BET                 ,     ,
 43,17380205,3,29041,  390,    W,   10,OMTHEL              ,     ,
 43,17380206,1,29032,  430,    W,   10,GEHBET              ,     ,
 43,17380206,2,29023,  480,    W,   10,GEHBET              ,     ,
 43,17380206,3,29030,  450,    W,   10,GEHBET              ,     ,
 43,17380207,1,29031,  460,    W,    0,GEHBET              ,     ,
 43,17380207,2,29032,  490,    W,    0,GEHBET              ,     ,
 43,17380207,3,29031,  470,    W,    0,GEHBET              ,     ,
 43,17380208,1,29030,  460,    W,    0,BET                 ,     ,
 43,17380208,2,29022,  470,    W,    0,GEHBET              ,     ,
 43,17380208,3,29010,  450,    W,   20,GEHBET              ,     ,
 43,17380209,1,29000,  440,    W,    0,BET                 ,    1,
 43,17380209,2,29002,  480,   NW,   20,OMTHEL              ,     ,
 43,17380209,3,29000,  410,   NW,   10,OMTHEL              ,     ,
 43,17380210,1,28071,  470,    W,   40,REG                 ,   12,
 43,17380210,2,28062,  490,    W,   30,REG                 ,   13,
 43,17380210,3,28102,  390,    W,   10,BET                 ,   12,
 43,17380211,1,28112,  400,   NW,    0,OMTHEL              ,     ,
 43,17380211,2,28112,  440,   NW,    0,GEHBET              ,     ,
 43,17380211,3,28113,  400,   NW,    0,GEHBETREG           ,     ,
 43,17380212,1,28100,  440,   NW,    0,MIS                 ,   10,
 43,17380212,2,28100,  480,   NW,    0,GEHBET              ,     ,
 43,17380212,3,28110,  440,    N,    0,BET                 ,     ,
 43,17380213,1,28102,  450,    N,   10,GEHBET              ,     ,
 43,17380213,2,28111,  460,    N,   20,GEHBET              ,     ,
 43,17380213,3,29002,  460,    N,    0,BET                 ,     ,
 43,17380214,1,28113,  430,   NW,    0,GEHBET              ,     ,
 43,17380214,2,28113,  440,    N,    0,GEHBET              ,     ,
 43,17380214,3,28103,  410,   NO,    0,MISHAG              ,     ,
 43,17380215,1,28112,  370,   NO,    0,OMTHEL              ,    2,
 43,17380215,2,29010,  390,   NO,   10,BET                 ,     ,
 43,17380215,3,29041,  360,    N,   10,BET                 ,     ,
 43,17380216,1,29060,  290,    O,   10,HEL                 ,     ,
 43,17380216,2,29062,  320,    O,   10,HEL                 ,     ,
 43,17380216,3,29062,  280,   ZO,    0,HEL                 ,     ,
 43,17380217,1,29062,  240,   ZO,   10,HEL                 ,     ,
 43,17380217,2,29053,  340,   ZO,   10,HEL                 ,     ,
 43,17380217,3,29050,  290,   ZO,   10,HEL                 ,     ,
 43,17380218,1,29040,  220,    Z,    0,HEL                 ,     ,
 43,17380218,2,29030,  360,   ZW,    0,HEL                 ,     ,
 43,17380218,3,29012,  320,   ZW,    0,GEHBET              ,     ,
 43,17380219,1,28110,  400,    N,    0,BET                 ,     ,
 43,17380219,2,28103,  410,    N,   10,OMTHELSNEHAG        ,     ,
 43,17380219,3,28100,  340,    N,    0,BET                 ,     ,
 43,17380220,1,28100,  390,   NO,   10,GEHBET              ,   10,
 43,17380220,2,28101,  380,   NO,   10,OMTHEL              ,    2,
 43,17380220,3,29002,  360,   NO,    0,GEHBET              ,     ,
 43,17380221,1,29020,  340,    O,    0,HEL                 ,     ,
 43,17380221,2,29021,  360,    O,   20,HEL                 ,     ,
 43,17380221,3,29021,  270,    O,   20,HEL                 ,     ,
 43,17380222,1,29020,  240,    O,   20,BET                 ,     ,
 43,17380222,2,29010,  340,    O,   20,HEL                 ,     ,
 43,17380222,3,29001,  320,    O,   20,GEHBET              ,     ,
 43,17380223,1,28110,  320,    O,   10,GEHBET              ,     ,
 43,17380223,2,28100,  320,    O,   20,GEHBETSNE           ,     ,
 43,17380223,3,28090,  280,    O,   20,GEHBET              ,     ,
 43,17380224,1,28080,  270,    O,   10,GEHBET              ,     ,
 43,17380224,2,28080,  320,    O,   10,GEHBET              ,     ,
 43,17380224,3,28080,  290,    O,   10,GEHBET              ,     ,
 43,17380225,1,28082,  280,    O,   10,HEL                 ,     ,
 43,17380225,2,28080,  420,    O,    0,BET                 ,     ,
 43,17380225,3,28080,  370,    O,    0,REG                 ,     ,
 43,17380226,1,28090,  370,    Z,    0,REG                 ,   10,
 43,17380226,2,28100,  440,    O,    0,GEHBET              ,     ,
 43,17380226,3,28101,  400,    O,    0,REG                 ,     ,
 43,17380227,1,28101,  400,    Z,    0,BET                 ,    2,
 43,17380227,2,28100,  440,     ,     ,                    ,     ,
